date,year,month,day,day_of_year,station_id,station_name,basin,country,latitude,longitude,rainfall_mm,river_level_m,soil_moisture_percent,temperature_c,monsoon_season,flood_risk_score,flood_event_occurred,severity_level
2010-04-10,2010,4,10,100,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,53.0,6.95,50.4,23.9,0,0.1754,0,Normal (Green)
2010-04-10,2010,4,10,100,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,72.9,7.14,81.0,26.6,0,0.3349,0,Normal (Green)
2010-04-10,2010,4,10,100,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,31.2,7.05,60.8,22.9,0,0.1247,0,Normal (Green)
2010-04-10,2010,4,10,100,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,67.2,7.26,75.2,24.4,0,0.2547,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,48.2,6.13,64.6,26.8,0,0.2145,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,34.9,6.75,48.8,24.7,0,0.1276,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,40.3,4.91,48.1,27.0,0,0.1514,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,46.0,6.51,46.7,24.2,0,0.1653,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,42.6,5.28,49.5,25.8,0,0.1554,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,70.2,7.97,72.0,27.7,0,0.2695,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,86.7,9.54,98.0,26.0,0,0.411,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,38.7,13.46,59.0,24.8,0,0.1632,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,46.4,11.54,55.0,26.1,0,0.1821,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,24.4,5.63,36.9,24.5,0,0.0907,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,33.8,4.79,42.5,26.6,0,0.104,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,44.5,6.11,48.0,22.8,0,0.1338,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,98.3,8.65,64.6,25.8,0,0.4551,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,43.1,8.45,69.1,24.1,0,0.1911,0,Normal (Green)
2010-04-17,2010,4,17,107,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,50.6,7.64,68.8,22.2,0,0.2125,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,38.5,5.81,42.5,24.3,0,0.1441,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,29.8,7.26,52.0,25.3,0,0.1353,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,22.0,4.16,58.5,24.4,0,0.1113,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,53.7,5.9,56.5,26.0,0,0.1774,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,31.1,3.99,55.5,26.5,0,0.1059,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,33.8,7.85,39.7,24.8,0,0.1282,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,39.0,7.59,59.2,25.7,0,0.1401,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,42.5,13.16,55.4,22.8,0,0.1602,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,66.7,13.15,51.9,22.8,0,0.2603,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,19.8,5.77,31.2,27.7,0,0.0826,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,18.2,4.45,43.9,23.0,0,0.0802,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,57.0,7.95,57.1,27.3,0,0.2304,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,57.8,6.31,68.7,26.5,0,0.2252,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,61.1,8.99,54.6,26.3,0,0.2188,0,Normal (Green)
2010-04-24,2010,4,24,114,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,65.1,8.7,77.4,22.1,0,0.3103,0,Normal (Green)
2010-05-01,2010,5,1,121,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,214.8,10.43,87.1,30.0,1,0.9374,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,144.8,11.5,76.0,26.1,1,0.7639,1,Severe (Orange)
2010-05-01,2010,5,1,121,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,190.7,8.37,74.9,29.2,1,0.8838,1,Severe (Orange)
2010-05-01,2010,5,1,121,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,231.7,12.94,94.4,28.1,1,0.9655,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,221.9,10.67,98.0,27.7,1,0.9595,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,317.3,18.94,98.0,25.6,1,0.99,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,218.0,17.21,98.0,28.8,1,0.9544,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,657.5,62.36,98.0,25.8,1,0.99,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,168.6,18.96,63.4,26.1,1,0.8292,1,Severe (Orange)
2010-05-01,2010,5,1,121,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,175.9,11.58,61.3,27.2,1,0.8468,1,Severe (Orange)
2010-05-01,2010,5,1,121,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,131.7,9.06,51.7,25.1,1,0.664,0,Warning (Yellow)
2010-05-01,2010,5,1,121,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,321.5,18.77,98.0,28.4,1,0.99,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,311.0,15.85,98.0,28.3,1,0.99,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,251.1,17.85,98.0,29.9,1,0.9764,1,Critical (Red)
2010-05-01,2010,5,1,121,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,344.4,19.97,98.0,27.0,1,0.99,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,126.4,7.45,71.1,25.7,1,0.6255,0,Warning (Yellow)
2010-05-08,2010,5,8,128,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,238.3,14.62,98.0,26.3,1,0.9664,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,164.3,7.62,73.3,26.8,1,0.805,1,Severe (Orange)
2010-05-08,2010,5,8,128,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,119.8,8.71,50.7,29.5,1,0.5666,0,Warning (Yellow)
2010-05-08,2010,5,8,128,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,295.6,13.01,97.0,25.7,1,0.99,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,338.4,20.84,98.0,26.1,1,0.99,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,427.7,28.08,98.0,25.2,1,0.99,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,297.6,33.35,98.0,26.1,1,0.99,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,215.3,22.54,72.6,24.6,1,0.9433,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,112.4,8.03,53.1,28.8,1,0.4865,0,Warning (Yellow)
2010-05-08,2010,5,8,128,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,158.9,8.74,53.7,27.0,1,0.7324,1,Severe (Orange)
2010-05-08,2010,5,8,128,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,300.8,16.91,98.0,27.9,1,0.99,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,207.2,11.43,98.0,30.1,1,0.9361,1,Critical (Red)
2010-05-08,2010,5,8,128,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,169.2,14.83,87.7,28.6,1,0.8739,1,Severe (Orange)
2010-05-08,2010,5,8,128,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,185.1,13.72,98.0,27.2,1,0.9167,1,Severe (Orange)
2010-05-15,2010,5,15,135,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,261.5,11.8,98.0,29.2,1,0.979,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,223.8,15.15,98.0,27.6,1,0.963,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,363.2,13.8,98.0,25.5,1,0.99,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,291.1,15.29,98.0,26.8,1,0.99,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,308.8,12.9,98.0,28.5,1,0.99,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,223.5,14.73,98.0,29.2,1,0.9531,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,662.6,40.62,98.0,29.2,1,0.99,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,315.4,34.45,98.0,27.3,1,0.99,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,157.2,16.5,70.6,28.2,1,0.7658,1,Severe (Orange)
2010-05-15,2010,5,15,135,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,117.2,8.49,46.2,25.4,1,0.5077,0,Warning (Yellow)
2010-05-15,2010,5,15,135,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,113.7,7.23,53.3,27.4,1,0.4991,0,Warning (Yellow)
2010-05-15,2010,5,15,135,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,148.3,11.26,84.8,26.2,1,0.7996,1,Severe (Orange)
2010-05-15,2010,5,15,135,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,498.8,22.77,98.0,27.2,1,0.99,1,Critical (Red)
2010-05-15,2010,5,15,135,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,175.3,13.23,91.1,26.2,1,0.8568,1,Severe (Orange)
2010-05-15,2010,5,15,135,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,182.7,13.4,98.0,27.7,1,0.9091,1,Severe (Orange)
2010-05-22,2010,5,22,142,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,315.6,14.88,98.0,23.3,1,0.99,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,251.9,15.09,96.8,26.9,1,0.9741,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,268.8,10.43,82.4,29.2,1,0.9786,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,305.1,14.93,98.0,25.7,1,0.99,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,345.3,14.55,98.0,29.9,1,0.99,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,300.2,18.3,98.0,28.1,1,0.99,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,254.0,18.48,98.0,27.6,1,0.9771,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,149.4,19.8,77.4,26.0,1,0.7526,1,Severe (Orange)
2010-05-22,2010,5,22,142,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,194.5,20.49,76.4,25.6,1,0.9087,1,Severe (Orange)
2010-05-22,2010,5,22,142,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,73.8,7.0,43.4,28.6,1,0.2817,0,Normal (Green)
2010-05-22,2010,5,22,142,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,165.2,9.57,63.5,26.2,1,0.805,1,Severe (Orange)
2010-05-22,2010,5,22,142,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,236.5,14.41,93.9,27.8,1,0.9669,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,329.9,15.94,98.0,28.0,1,0.99,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,239.0,17.08,94.6,28.2,1,0.9671,1,Critical (Red)
2010-05-22,2010,5,22,142,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,183.5,12.64,98.0,26.7,1,0.8973,1,Severe (Orange)
2010-05-29,2010,5,29,149,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,129.2,8.54,70.5,29.3,1,0.6952,0,Warning (Yellow)
2010-05-29,2010,5,29,149,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,311.8,17.35,98.0,28.4,1,0.99,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,290.9,11.91,91.5,27.8,1,0.99,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,135.4,9.98,76.0,26.4,1,0.7468,1,Severe (Orange)
2010-05-29,2010,5,29,149,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,158.9,8.81,77.3,28.5,1,0.8219,1,Severe (Orange)
2010-05-29,2010,5,29,149,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,304.8,19.76,98.0,27.6,1,0.99,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,438.6,29.17,98.0,25.9,1,0.99,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,151.6,22.99,65.3,25.0,1,0.7922,1,Severe (Orange)
2010-05-29,2010,5,29,149,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,161.5,18.18,61.0,26.4,1,0.794,1,Severe (Orange)
2010-05-29,2010,5,29,149,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,75.3,8.06,41.5,24.4,1,0.3305,0,Normal (Green)
2010-05-29,2010,5,29,149,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,186.2,10.81,55.3,30.4,1,0.8721,1,Severe (Orange)
2010-05-29,2010,5,29,149,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,607.2,29.5,98.0,26.2,1,0.99,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,497.9,22.51,98.0,30.6,1,0.99,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,224.2,17.34,98.0,27.7,1,0.963,1,Critical (Red)
2010-05-29,2010,5,29,149,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,349.7,20.93,98.0,27.0,1,0.99,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,912.5,33.12,98.0,30.5,1,0.99,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,171.3,13.37,75.7,30.2,1,0.8708,1,Severe (Orange)
2010-06-05,2010,6,5,156,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,184.5,8.25,75.2,31.6,1,0.871,1,Severe (Orange)
2010-06-05,2010,6,5,156,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,185.6,10.28,77.5,28.2,1,0.8666,1,Severe (Orange)
2010-06-05,2010,6,5,156,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,225.0,10.34,94.8,31.3,1,0.9561,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,763.1,40.02,98.0,27.7,1,0.99,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,278.0,19.24,98.0,26.0,1,0.9854,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,197.1,25.87,96.9,29.5,1,0.9347,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,273.8,25.49,87.6,29.1,1,0.9852,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,86.3,7.34,47.1,28.8,1,0.3447,0,Normal (Green)
2010-06-05,2010,6,5,156,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,157.6,9.77,58.5,28.6,1,0.786,1,Severe (Orange)
2010-06-05,2010,6,5,156,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,274.9,16.25,96.5,27.7,1,0.9869,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,1724.7,67.12,98.0,27.7,1,0.99,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,277.1,20.18,98.0,31.6,1,0.9888,1,Critical (Red)
2010-06-05,2010,6,5,156,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,378.9,22.5,98.0,29.3,1,0.99,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,265.8,11.88,95.8,29.1,1,0.9801,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,280.2,17.23,98.0,33.9,1,0.9885,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,297.0,11.42,94.2,27.9,1,0.99,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,301.5,14.83,93.3,29.9,1,0.99,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,148.5,8.62,77.3,30.1,1,0.7912,1,Severe (Orange)
2010-06-12,2010,6,12,163,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,279.0,18.21,98.0,28.4,1,0.9883,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,190.5,15.78,98.0,28.3,1,0.9184,1,Severe (Orange)
2010-06-12,2010,6,12,163,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,308.7,33.38,95.7,29.4,1,0.99,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,238.4,22.1,79.6,25.3,1,0.9594,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,168.8,11.81,57.9,28.9,1,0.8347,1,Severe (Orange)
2010-06-12,2010,6,12,163,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,134.0,8.54,44.6,29.3,1,0.6224,0,Warning (Yellow)
2010-06-12,2010,6,12,163,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,239.6,14.98,95.2,28.7,1,0.9721,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,786.7,32.15,98.0,29.6,1,0.99,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,292.6,19.28,98.0,30.3,1,0.9895,1,Critical (Red)
2010-06-12,2010,6,12,163,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,575.7,30.25,98.0,30.2,1,0.99,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,269.2,13.24,98.0,33.9,1,0.9869,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,305.2,17.17,98.0,32.3,1,0.99,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,985.3,31.72,98.0,27.8,1,0.99,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,151.4,10.47,72.1,31.2,1,0.7977,1,Severe (Orange)
2010-06-19,2010,6,19,170,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,244.2,11.7,92.8,28.4,1,0.9758,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,408.7,22.91,98.0,30.9,1,0.99,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,426.5,28.22,98.0,27.6,1,0.99,1,Critical (Red)
2010-06-19,2010,6,19,170,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,172.4,22.7,75.6,27.9,1,0.8484,1,Severe (Orange)
2010-06-19,2010,6,19,170,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,213.9,20.19,69.3,27.8,1,0.9202,1,Critical (Red)
